Year,EventID,GridID,Intensity
13,13,0609,1.784
13,13,0700,0.376
13,13,0701,0.584
13,13,0702,0.661
13,13,0703,0.894
13,13,0704,0.242
13,13,0705,0.033
13,13,0706,1.625
13,13,0707,0.710
13,13,0708,0.530
13,13,0709,1.752
13,13,0800,0.121
13,13,0801,0.351
13,13,0802,1.025
13,13,0803,1.559
13,13,0804,0.224
13,13,0805,1.340
13,13,0806,0.397
13,13,0807,1.391
13,13,0808,1.948
13,13,0809,0.919
13,13,0900,1.040
13,13,0901,1.618
13,13,0902,0.256
13,13,0903,1.757
13,13,0904,1.847
13,13,0905,0.199
13,13,0906,0.914
13,13,0907,0.134
13,13,0908,1.364
13,13,0909,1.974
14,14,0000,0.198
14,14,0001,0.080
14,14,0002,0.087
14,14,0003,0.345
14,14,0004,1.214
14,14,0005,0.391
14,14,0006,0.896
14,14,0007,1.090
14,14,0008,0.024
14,14,0009,0.980
14,14,0100,0.858
14,14,0101,0.702
14,14,0102,0.281
14,14,0103,0.241
14,14,0104,1.544
14,14,0105,0.810
14,14,0106,0.610
14,14,0107,1.675
14,14,0108,0.023
14,14,0109,1.790
14,14,0200,0.703
14,14,0201,1.907
14,14,0202,1.988
14,14,0203,1.822
14,14,0204,0.998
14,14,0205,1.244
14,14,0206,0.535
14,14,0207,1.397
14,14,0208,1.611
14,14,0209,0.609
14,14,0300,1.069
14,14,0301,0.170
14,14,0302,0.149
14,14,0303,0.778
14,14,0304,0.565
14,14,0305,1.634
14,14,0306,0.646
14,14,0307,1.689
14,14,0308,0.749
14,14,0309,1.767
14,14,0400,0.741
14,14,0401,0.206
14,14,0402,1.382
14,14,0403,0.873
14,14,0404,1.257
14,14,0405,0.693
14,14,0406,0.760
14,14,0407,1.794
14,14,0408,0.936
14,14,0409,1.749
14,14,0500,1.042
14,14,0501,1.141
14,14,0502,0.596
14,14,0503,0.406
14,14,0504,1.401
14,14,0505,1.215
14,14,0506,0.213
14,14,0507,1.328
14,14,0508,1.854
14,14,0509,0.770
14,14,0600,0.165
14,14,0601,0.214
14,14,0602,1.660
14,14,0603,1.527
14,14,0604,1.740
14,14,0605,1.140
14,14,0606,1.902
14,14,0607,1.480
14,14,0608,1.430
14,14,0609,0.904
14,14,0700,0.554
14,14,0701,0.255
14,14,0702,0.655
14,14,0703,0.278
14,14,0704,0.284
14,14,0705,0.345
14,14,0706,0.893
14,14,0707,1.609
14,14,0708,0.587
14,14,0709,1.564
14,14,0800,0.569
14,14,0801,0.129
14,14,0802,0.817
14,14,0803,1.838
14,14,0804,1.705
14,14,0805,1.209
14,14,0806,1.981
14,14,0807,0.255
14,14,0808,1.254
14,14,0809,1.362
14,14,0900,1.808
14,14,0901,1.578
14,14,0902,0.828
14,14,0903,1.605
14,14,0904,0.729
14,14,0905,1.353
14,14,0906,0.749
14,14,0907,1.284
14,14,0908,0.300
14,14,0909,0.901
15,15,0000,1.088
15,15,0001,0.399
15,15,0002,1.332
15,15,0003,1.793
15,15,0004,0.087
15,15,0005,0.844
15,15,0006,0.316
15,15,0007,0.254
15,15,0008,1.317
15,15,0009,0.159
15,15,0100,1.456
15,15,0101,0.811
15,15,0102,1.013
15,15,0103,0.737
15,15,0104,0.383
15,15,0105,1.997
15,15,0106,1.255
15,15,0107,1.707
15,15,0108,1.593
15,15,0109,0.678
15,15,0200,0.150
15,15,0201,1.108
15,15,0202,1.233
15,15,0203,0.451
15,15,0204,1.711
15,15,0205,1.246
15,15,0206,1.792
15,15,0207,1.441
15,15,0208,0.590
15,15,0209,1.198
15,15,0300,1.038
15,15,0301,0.537
15,15,0302,1.115
15,15,0303,0.037
15,15,0304,0.726
15,15,0305,1.141
15,15,0306,0.356
15,15,0307,0.358
15,15,0308,1.053
15,15,0309,0.223
15,15,0400,0.807
15,15,0401,0.082
15,15,0402,0.677
15,15,0403,0.161
15,15,0404,1.921
15,15,0405,0.423
15,15,0406,0.683
15,15,0407,0.641
15,15,0408,0.410
15,15,0409,0.159
15,15,0500,0.837
15,15,0501,1.480
15,15,0502,1.542
15,15,0503,0.538
15,15,0504,1.555
15,15,0505,1.343
15,15,0506,0.566
15,15,0507,1.124
15,15,0508,1.424
15,15,0509,1.738
15,15,0600,0.427
15,15,0601,0.188
15,15,0602,0.881
15,15,0603,1.979
15,15,0604,1.673
15,15,0605,1.752
15,15,0606,0.950
15,15,0607,1.690
15,15,0608,0.236
15,15,0609,0.237
15,15,0700,1.921
15,15,0701,0.471
15,15,0702,0.747
15,15,0703,1.503
15,15,0704,1.550
15,15,0705,0.975
15,15,0706,0.486
15,15,0707,1.551
15,15,0708,1.005
15,15,0709,0.763
15,15,0800,1.811
15,15,0801,0.647
15,15,0802,0.810
15,15,0803,1.689
15,15,0804,1.023
15,15,0805,1.925
15,15,0806,1.891
15,15,0807,0.613
15,15,0808,0.244
15,15,0809,0.298
15,15,0900,0.772
15,15,0901,0.591
15,15,0902,1.235
15,15,0903,1.408
15,15,0904,1.023
15,15,0905,0.963
15,15,0906,1.263
15,15,0907,0.191
15,15,0908,0.995
15,15,0909,0.596
16,16,0000,0.168
16,16,0001,1.524
16,16,0002,1.020
16,16,0003,0.143
16,16,0004,1.731
16,16,0005,0.409
16,16,0006,0.735
16,16,0007,1.531
16,16,0008,1.409
16,16,0009,1.592
16,16,0100,1.327
16,16,0101,0.254
16,16,0102,1.192
16,16,0103,1.483
16,16,0104,0.679
16,16,0105,1.881
16,16,0106,0.691
16,16,0107,0.537
16,16,0108,1.764
16,16,0109,1.251
16,16,0200,1.662
16,16,0201,0.665
16,16,0202,0.782
16,16,0203,0.542
16,16,0204,1.839
16,16,0205,1.790
16,16,0206,0.965
16,16,0207,1.453
16,16,0208,0.632
16,16,0209,0.783
16,16,0300,1.224
16,16,0301,1.060
16,16,0302,1.599
16,16,0303,0.668
16,16,0304,1.118
16,16,0305,1.303
16,16,0306,0.742
16,16,0307,1.603
16,16,0308,1.232
16,16,0309,0.293
16,16,0400,0.067
16,16,0401,0.196
16,16,0402,0.658
16,16,0403,1.395
16,16,0404,1.080
16,16,0405,0.040
16,16,0406,0.381
16,16,0407,0.736
16,16,0408,1.043
16,16,0409,1.633
16,16,0500,1.603
16,16,0501,1.226
16,16,0502,1.732
16,16,0503,0.274
16,16,0504,1.481
16,16,0505,0.025
16,16,0506,1.331
16,16,0507,1.610
16,16,0508,1.297
16,16,0509,0.810
16,16,0600,1.277
16,16,0601,1.640
16,16,0602,0.332
16,16,0603,1.500
16,16,0604,1.620
16,16,0605,0.688
16,16,0606,1.024
16,16,0607,0.975
16,16,0608,0.041
16,16,0609,0.212
16,16,0700,0.182
16,16,0701,1.178
16,16,0702,1.780
16,16,0703,0.937
16,16,0704,1.800
16,16,0705,1.467
16,16,0706,0.491
16,16,0707,1.801
16,16,0708,1.556
16,16,0709,0.967
16,16,0800,0.277
16,16,0801,1.061
16,16,0802,0.307
16,16,0803,0.715
16,16,0804,0.223
16,16,0805,1.286
16,16,0806,0.989
16,16,0807,1.234
16,16,0808,0.255
16,16,0809,1.387
16,16,0900,1.550
16,16,0901,1.152
16,16,0902,1.236
16,16,0903,0.203
16,16,0904,1.685
16,16,0905,0.828
16,16,0906,0.168
16,16,0907,0.741
16,16,0908,0.945
16,16,0909,1.548
17,17,0000,1.205
17,17,0001,1.453
17,17,0002,0.163
17,17,0003,0.435
17,17,0004,0.794
17,17,0005,0.056
17,17,0006,1.853
17,17,0007,0.169
17,17,0008,1.097
17,17,0009,1.539
17,17,0100,1.175
17,17,0101,1.688
17,17,0102,0.016
17,17,0103,0.779
17,17,0104,0.537
17,17,0105,0.470
17,17,0106,0.066
17,17,0107,1.569
17,17,0108,0.014
17,17,0109,0.557
17,17,0200,1.555
17,17,0201,1.514
17,17,0202,1.400
17,17,0203,0.053
17,17,0204,0.763
17,17,0205,1.355
17,17,0206,0.176
17,17,0207,1.463
17,17,0208,1.967
17,17,0209,1.890
17,17,0300,1.997
17,17,0301,0.571
17,17,0302,1.418
17,17,0303,0.657
17,17,0304,0.159
17,17,0305,0.426
17,17,0306,1.557
17,17,0307,0.947
17,17,0308,0.876
17,17,0309,0.424
17,17,0400,1.147
17,17,0401,1.744
17,17,0402,1.556
17,17,0403,0.197
17,17,0404,1.524
17,17,0405,0.719
17,17,0406,0.464
17,17,0407,1.750
17,17,0408,1.874
17,17,0409,0.709
17,17,0500,0.249
17,17,0501,1.396
17,17,0502,1.645
17,17,0503,1.296
17,17,0504,0.750
17,17,0505,1.577
17,17,0506,1.214
17,17,0507,0.489
17,17,0508,0.571
17,17,0509,0.741
17,17,0600,1.400
17,17,0601,0.493
17,17,0602,0.412
17,17,0603,1.038
17,17,0604,1.343
17,17,0605,1.184
17,17,0606,1.254
17,17,0607,0.565
17,17,0608,1.390
17,17,0609,0.936
17,17,0700,1.339
17,17,0701,1.625
17,17,0702,0.768
17,17,0703,1.402
17,17,0704,1.484
17,17,0705,1.918
17,17,0706,0.023
17,17,0707,0.449
17,17,0708,0.062
17,17,0709,1.371
17,17,0800,1.778
17,17,0801,0.877
17,17,0802,0.034
17,17,0803,0.880
17,17,0804,0.717
17,17,0805,0.239
17,17,0806,1.330
17,17,0807,0.137
17,17,0808,0.114
17,17,0809,1.102
17,17,0900,0.327
17,17,0901,0.247
17,17,0902,0.727
17,17,0903,1.568
17,17,0904,0.629
17,17,0905,1.122
17,17,0906,0.072
17,17,0907,1.944
17,17,0908,1.377
17,17,0909,1.705
18,18,0000,0.333
18,18,0001,1.851
18,18,0002,1.427
18,18,0003,1.652
18,18,0004,0.674
18,18,0005,1.266
18,18,0006,1.137
18,18,0007,1.354
18,18,0008,1.845
18,18,0009,1.598
18,18,0100,1.793
18,18,0101,1.122
18,18,0102,1.710
18,18,0103,0.286
18,18,0104,0.528
18,18,0105,0.971
18,18,0106,1.053
18,18,0107,1.353
18,18,0108,0.892
18,18,0109,1.579
18,18,0200,0.836
18,18,0201,1.905
18,18,0202,0.231
18,18,0203,1.909
18,18,0204,0.094
18,18,0205,0.615
18,18,0206,0.350
18,18,0207,0.467
18,18,0208,1.308
18,18,0209,1.584
18,18,0300,0.182
18,18,0301,0.993
18,18,0302,0.873
18,18,0303,0.047
18,18,0304,0.257
18,18,0305,0.555
18,18,0306,1.722
18,18,0307,0.073
18,18,0308,1.492
18,18,0309,1.296
18,18,0400,0.364
18,18,0401,1.619
18,18,0402,0.311
18,18,0403,0.198
18,18,0404,0.668
18,18,0405,1.132
18,18,0406,1.214
18,18,0407,0.283
18,18,0408,0.600
18,18,0409,1.328
18,18,0500,0.654
18,18,0501,0.012
18,18,0502,1.737
18,18,0503,1.373
18,18,0504,1.221
18,18,0505,0.494
18,18,0506,0.398
18,18,0507,0.111
18,18,0508,1.510
18,18,0509,0.933
18,18,0600,0.467
18,18,0601,1.072
18,18,0602,0.755
18,18,0603,0.166
18,18,0604,0.736
18,18,0605,0.732
18,18,0606,0.754
18,18,0607,1.928
18,18,0608,0.957
18,18,0609,1.852
18,18,0700,0.180
18,18,0701,0.577
18,18,0702,1.326
18,18,0703,1.349
18,18,0704,0.358
18,18,0705,1.092
18,18,0706,1.938
18,18,0707,0.385
18,18,0708,1.341
18,18,0709,0.166
18,18,0800,1.642
18,18,0801,0.456
18,18,0802,1.104
18,18,0803,0.594
18,18,0804,0.673
18,18,0805,1.078
18,18,0806,1.957
18,18,0807,1.153
18,18,0808,0.603
18,18,0809,0.957
18,18,0900,1.189
18,18,0901,0.744
18,18,0902,0.732
18,18,0903,1.105
18,18,0904,0.871
18,18,0905,1.475
18,18,0906,1.686
18,18,0907,0.766
18,18,0908,1.045
18,18,0909,0.163
19,19,0000,0.396
19,19,0001,0.411
19,19,0002,0.036
19,19,0003,1.463
19,19,0004,1.626
19,19,0005,0.013
19,19,0006,0.297
19,19,0007,1.933
19,19,0008,0.844
19,19,0009,1.293
19,19,0100,0.551
19,19,0101,0.627
19,19,0102,1.641
19,19,0103,0.693
19,19,0104,1.352
19,19,0105,1.182
19,19,0106,0.725
19,19,0107,0.042
19,19,0108,1.657
19,19,0109,0.311
19,19,0200,0.208
19,19,0201,1.486
19,19,0202,0.851
19,19,0203,1.362
19,19,0204,1.817
19,19,0205,0.017
19,19,0206,0.375
19,19,0207,1.884
19,19,0208,0.375
19,19,0209,1.788
19,19,0300,1.091
19,19,0301,0.805
19,19,0302,0.960
19,19,0303,1.049
19,19,0304,0.439
19,19,0305,0.445
19,19,0306,0.899
19,19,0307,1.101
19,19,0308,1.450
19,19,0309,1.500
19,19,0400,1.488
19,19,0401,1.269
19,19,0402,1.441
19,19,0403,1.699
19,19,0404,0.238
19,19,0405,1.376
19,19,0406,1.637
19,19,0407,1.441
19,19,0408,0.128
19,19,0409,0.017
19,19,0500,1.885
19,19,0501,1.070
19,19,0502,0.710
19,19,0503,0.096
19,19,0504,0.083
19,19,0505,0.267
19,19,0506,1.927
19,19,0507,0.228
19,19,0508,0.940
19,19,0509,0.916
19,19,0600,0.807
19,19,0601,0.171
19,19,0602,0.580
19,19,0603,0.419
19,19,0604,0.602
19,19,0605,0.284
19,19,0606,0.493
19,19,0607,1.901
19,19,0608,1.435
19,19,0609,0.062
19,19,0700,0.081
19,19,0701,0.767
19,19,0702,1.853
19,19,0703,1.650
19,19,0704,1.379
19,19,0705,0.715
19,19,0706,1.733
19,19,0707,0.312
19,19,0708,0.882
19,19,0709,0.070
19,19,0800,1.480
19,19,0801,1.749
19,19,0802,0.483
19,19,0803,0.309
19,19,0804,1.527
19,19,0805,0.791
19,19,0806,0.485
19,19,0807,0.384
19,19,0808,1.601
19,19,0809,0.766
19,19,0900,1.019
19,19,0901,0.781
19,19,0902,0.745
19,19,0903,1.040
19,19,0904,0.468
19,19,0905,0.377
19,19,0906,0.789
19,19,0907,0.328
19,19,0908,0.003
19,19,0909,0.573
20,20,0000,0.431
20,20,0001,1.408
20,20,0002,0.182
20,20,0003,1.658
20,20,0004,0.919
20,20,0005,0.709
20,20,0006,0.619
20,20,0007,0.401
20,20,0008,1.225
20,20,0009,0.430
20,20,0100,1.452
20,20,0101,0.981
20,20,0102,0.640
20,20,0103,1.729
20,20,0104,0.857
20,20,0105,0.014
20,20,0106,1.088
20,20,0107,1.790
20,20,0108,0.295
20,20,0109,0.662
20,20,0200,0.714
20,20,0201,0.576
20,20,0202,0.120
20,20,0203,0.797
20,20,0204,0.350
20,20,0205,1.187
20,20,0206,0.080
20,20,0207,0.127
20,20,0208,0.520
20,20,0209,1.208
20,20,0300,0.838
20,20,0301,0.503
20,20,0302,1.267
20,20,0303,0.529
20,20,0304,0.161
20,20,0305,1.090
20,20,0306,1.973
20,20,0307,1.877
20,20,0308,0.359
20,20,0309,1.143
20,20,0400,0.920
20,20,0401,1.371
20,20,0402,0.652
20,20,0403,0.269
20,20,0404,0.922
20,20,0405,0.018
20,20,0406,0.815
20,20,0407,0.740
20,20,0408,0.300
20,20,0409,1.155
20,20,0500,1.719
20,20,0501,1.456
20,20,0502,0.809
20,20,0503,0.888
20,20,0504,1.672
20,20,0505,1.648
20,20,0506,1.684
20,20,0507,1.566
20,20,0508,0.525
20,20,0509,1.172
20,20,0600,1.819
20,20,0601,1.303
20,20,0602,1.378
20,20,0603,1.391
20,20,0604,1.192
20,20,0605,0.489
20,20,0606,1.060
20,20,0607,0.155
20,20,0608,0.344
20,20,0609,0.958
20,20,0700,1.661
20,20,0701,1.364
20,20,0702,0.507
20,20,0703,0.595
20,20,0704,1.525
20,20,0705,0.546
20,20,0706,1.332
20,20,0707,1.158
20,20,0708,1.392
20,20,0709,1.627
20,20,0800,0.488
20,20,0801,1.452
20,20,0802,1.474
20,20,0803,1.041
20,20,0804,1.127
20,20,0805,0.553
20,20,0806,0.875
20,20,0807,0.878
20,20,0808,0.760
20,20,0809,0.870
20,20,0900,0.277
20,20,0901,1.570
20,20,0902,0.961
20,20,0903,1.322
20,20,0904,1.501
20,20,0905,0.230
20,20,0906,1.879
20,20,0907,0.710
20,20,0908,0.579
20,20,0909,0.288
21,21,0000,1.253
21,21,0001,1.119
21,21,0002,0.206
21,21,0003,1.243
21,21,0004,0.942
21,21,0005,1.944
21,21,0006,0.497
21,21,0007,1.308
21,21,0008,0.480
21,21,0009,0.124
21,21,0100,0.590
21,21,0101,0.780
21,21,0102,1.625
21,21,0103,0.643
21,21,0104,1.055
21,21,0105,0.667
21,21,0106,0.704
21,21,0107,0.159
21,21,0108,1.283
21,21,0109,1.880
21,21,0200,0.011
21,21,0201,0.971
21,21,0202,1.525
21,21,0203,1.621
21,21,0204,0.874
21,21,0205,1.327
21,21,0206,0.918
21,21,0207,1.486
21,21,0208,0.757
21,21,0209,0.467
21,21,0300,0.927
21,21,0301,0.459
21,21,0302,1.339
21,21,0303,1.594
21,21,0304,1.556
21,21,0305,0.804
21,21,0306,1.266
21,21,0307,1.278
21,21,0308,0.511
21,21,0309,1.974
21,21,0400,0.188
21,21,0401,1.459
21,21,0402,0.299
21,21,0403,0.267
21,21,0404,0.962
21,21,0405,0.103
21,21,0406,0.802
21,21,0407,1.591
21,21,0408,0.555
21,21,0409,0.072
21,21,0500,1.767
21,21,0501,0.205
21,21,0502,0.073
21,21,0503,1.656
21,21,0504,1.707
21,21,0505,0.599
21,21,0506,0.241
21,21,0507,1.939
21,21,0508,1.839
21,21,0509,1.948
21,21,0600,1.428
21,21,0601,1.158
21,21,0602,0.007
21,21,0603,0.096
21,21,0604,0.516
21,21,0605,0.515
21,21,0606,1.548
21,21,0607,0.552
21,21,0608,0.683
21,21,0609,0.429
21,21,0700,1.073
21,21,0701,0.368
21,21,0702,0.363
21,21,0703,0.214
21,21,0704,1.828
21,21,0705,1.813
21,21,0706,1.448
21,21,0707,1.297
21,21,0708,1.923
21,21,0709,1.693
21,21,0800,1.619
21,21,0801,1.299
21,21,0802,0.486
21,21,0803,1.086
21,21,0804,1.644
21,21,0805,0.767
21,21,0806,1.256
21,21,0807,1.533
21,21,0808,1.507
21,21,0809,1.712
21,21,0900,0.221
21,21,0901,1.938
21,21,0902,1.575
21,21,0903,0.460
21,21,0904,1.700
21,21,0905,1.838
21,21,0906,0.859
21,21,0907,0.380
21,21,0908,0.815
21,21,0909,0.949
22,22,0000,0.102
22,22,0001,1.518
22,22,0002,0.499
22,22,0003,1.183
22,22,0004,0.709
22,22,0005,0.678
22,22,0006,1.896
22,22,0007,0.567
22,22,0008,1.210
22,22,0009,0.146
22,22,0100,1.061
22,22,0101,1.459
22,22,0102,1.836
22,22,0103,1.819
22,22,0104,1.288
22,22,0105,0.512
22,22,0106,0.091
22,22,0107,0.597
22,22,0108,1.952
22,22,0109,1.004
22,22,0200,1.803
22,22,0201,0.732
22,22,0202,1.164
22,22,0203,0.577
22,22,0204,1.779
22,22,0205,0.542
22,22,0206,1.380
22,22,0207,1.880
22,22,0208,0.426
22,22,0209,1.630
22,22,0300,0.162
22,22,0301,0.286
22,22,0302,1.964
22,22,0303,0.697
22,22,0304,1.172
22,22,0305,0.200
22,22,0306,1.117
22,22,0307,1.269
22,22,0308,0.168
22,22,0309,1.806
22,22,0400,1.734
22,22,0401,0.020
22,22,0402,0.533
22,22,0403,1.680
22,22,0404,1.174
22,22,0405,1.414
22,22,0406,1.640
22,22,0407,0.270
22,22,0408,1.085
22,22,0409,0.056
22,22,0500,0.452
22,22,0501,0.359
22,22,0502,0.459
22,22,0503,0.733
22,22,0504,0.456
22,22,0505,0.419
22,22,0506,1.587
22,22,0507,1.680
22,22,0508,0.810
22,22,0509,0.784
22,22,0600,0.138
22,22,0601,1.424
22,22,0602,1.640
22,22,0603,0.111
22,22,0604,1.599
22,22,0605,0.351
22,22,0606,1.468
22,22,0607,1.014
22,22,0608,1.627
22,22,0609,0.964
22,22,0700,1.395
22,22,0701,0.898
22,22,0702,1.415
22,22,0703,1.102
22,22,0704,0.154
22,22,0705,1.102
22,22,0706,0.989
22,22,0707,1.305
22,22,0708,0.202
22,22,0709,0.721
22,22,0800,1.147
22,22,0801,0.306
22,22,0802,0.364
22,22,0803,1.728
22,22,0804,1.169
22,22,0805,1.622
22,22,0806,1.589
22,22,0807,0.636
22,22,0808,0.443
22,22,0809,1.117
22,22,0900,1.859
22,22,0901,0.117
22,22,0902,0.231
22,22,0903,0.386
22,22,0904,1.612
22,22,0905,0.873
22,22,0906,0.290
22,22,0907,0.006
22,22,0908,1.388
22,22,0909,0.562
23,23,0000,0.158
23,23,0001,0.407
23,23,0002,1.816
23,23,0003,1.293
23,23,0004,0.140
23,23,0005,1.100
23,23,0006,1.222
23,23,0007,0.227
23,23,0008,0.840
23,23,0009,0.884
23,23,0100,0.685
23,23,0101,1.493
23,23,0102,0.085
23,23,0103,1.839
23,23,0104,1.684
23,23,0105,1.220
23,23,0106,1.136
23,23,0107,1.486
23,23,0108,1.530
23,23,0109,1.972
23,23,0200,0.675
23,23,0201,1.207
23,23,0202,0.286
23,23,0203,1.592
23,23,0204,0.490
23,23,0205,0.287
23,23,0206,0.847
23,23,0207,0.977
23,23,0208,1.312
23,23,0209,0.877
23,23,0300,0.555
23,23,0301,0.148
23,23,0302,0.002
23,23,0303,1.587
23,23,0304,1.954
23,23,0305,1.905
23,23,0306,1.143
23,23,0307,0.094
23,23,0308,1.933
23,23,0309,1.843
23,23,0400,1.110
23,23,0401,0.020
23,23,0402,0.357
23,23,0403,0.076
23,23,0404,1.259
23,23,0405,1.081
23,23,0406,0.923
23,23,0407,0.112
23,23,0408,1.830
23,23,0409,1.506
23,23,0500,1.794
23,23,0501,1.472
23,23,0502,0.209
23,23,0503,0.454
23,23,0504,1.684
23,23,0505,0.506
23,23,0506,0.562
23,23,0507,1.771
23,23,0508,1.621
23,23,0509,0.355
23,23,0600,1.915
23,23,0601,1.616
23,23,0602,0.622
23,23,0603,0.863
23,23,0604,0.172
23,23,0605,0.395
23,23,0606,1.315
23,23,0607,1.404
23,23,0608,0.676
23,23,0609,1.077
23,23,0700,0.339
23,23,0701,0.713
23,23,0702,0.939
23,23,0703,0.141
23,23,0704,0.422
23,23,0705,0.555
23,23,0706,0.477
23,23,0707,1.508
23,23,0708,1.665
23,23,0709,0.304
23,23,0800,0.298
23,23,0801,0.767
23,23,0802,0.535
23,23,0803,1.430
23,23,0804,1.152
23,23,0805,1.713
23,23,0806,0.869
23,23,0807,1.069
23,23,0808,0.766
23,23,0809,1.206
23,23,0900,0.857
23,23,0901,1.165
23,23,0902,0.231
23,23,0903,0.077
23,23,0904,1.683
23,23,0905,1.280
23,23,0906,0.990
23,23,0907,0.675
23,23,0908,0.644
23,23,0909,1.178
24,24,0000,1.419
24,24,0001,1.131
24,24,0002,1.711
24,24,0003,0.908
24,24,0004,0.543
24,24,0005,0.136
24,24,0006,0.033
24,24,0007,1.168
24,24,0008,1.142
24,24,0009,0.398
24,24,0100,1.083
24,24,0101,1.927
24,24,0102,1.760
24,24,0103,0.290
24,24,0104,1.830
24,24,0105,1.098
24,24,0106,1.086
24,24,0107,0.231
24,24,0108,0.638
24,24,0109,0.113
24,24,0200,0.417
24,24,0201,0.424
24,24,0202,1.853
24,24,0203,0.915
24,24,0204,1.380
24,24,0205,1.344
24,24,0206,1.112
24,24,0207,0.265
24,24,0208,1.213
24,24,0209,0.524
24,24,0300,1.566
24,24,0301,1.498
24,24,0302,0.194
24,24,0303,0.730
24,24,0304,1.218
24,24,0305,0.486
24,24,0306,1.381
24,24,0307,1.145
24,24,0308,1.915
24,24,0309,1.137
24,24,0400,1.422
24,24,0401,0.878
24,24,0402,0.128
24,24,0403,1.209
24,24,0404,0.153
24,24,0405,0.100
24,24,0406,1.832
24,24,0407,0.402
24,24,0408,1.368
24,24,0409,0.948
24,24,0500,1.842
24,24,0501,0.157
24,24,0502,0.900
24,24,0503,1.878
24,24,0504,1.041
24,24,0505,0.696
24,24,0506,1.029
24,24,0507,1.987
24,24,0508,0.841
24,24,0509,0.639
24,24,0600,1.848
24,24,0601,1.257
24,24,0602,1.452
24,24,0603,0.162
24,24,0604,1.820
24,24,0605,1.866
24,24,0606,0.776
24,24,0607,1.663
24,24,0608,0.120
24,24,0609,1.250
24,24,0700,1.949
24,24,0701,1.822
24,24,0702,1.064
24,24,0703,0.689
24,24,0704,1.656
24,24,0705,1.289
24,24,0706,0.532
24,24,0707,1.539
24,24,0708,0.790
24,24,0709,0.282
24,24,0800,0.463
24,24,0801,1.993
24,24,0802,1.099
24,24,0803,1.514
24,24,0804,0.151
24,24,0805,0.272
24,24,0806,0.564
24,24,0807,1.750
24,24,0808,0.424
24,24,0809,1.843
24,24,0900,0.179
24,24,0901,0.307
24,24,0902,0.509
24,24,0903,0.438
24,24,0904,0.403
24,24,0905,1.831
24,24,0906,1.335
24,24,0907,1.526
24,24,0908,1.921
24,24,0909,1.269
25,25,0000,1.202
25,25,0001,1.579
25,25,0002,0.974
25,25,0003,1.882
25,25,0004,1.883
25,25,0005,0.916
25,25,0006,1.047
25,25,0007,0.191
25,25,0008,0.575
25,25,0009,1.188
25,25,0100,0.325
25,25,0101,0.365
25,25,0102,0.305
25,25,0103,1.367
25,25,0104,0.159
25,25,0105,0.466
25,25,0106,0.862
25,25,0107,1.036
25,25,0108,0.925
25,25,0109,1.523
25,25,0200,1.443
25,25,0201,1.784
25,25,0202,1.814
25,25,0203,0.875
25,25,0204,1.155
25,25,0205,0.103
25,25,0206,1.612
25,25,0207,1.622
25,25,0208,0.450
25,25,0209,1.683
25,25,0300,0.366
25,25,0301,0.218
25,25,0302,0.122
25,25,0303,0.962
25,25,0304,0.104
25,25,0305,0.621
25,25,0306,1.144
25,25,0307,0.228
25,25,0308,1.838
25,25,0309,1.594
25,25,0400,0.428
25,25,0401,1.198
25,25,0402,0.257
25,25,0403,1.494
25,25,0404,0.576
25,25,0405,1.697
25,25,0406,1.280
25,25,0407,1.224
25,25,0408,1.787
25,25,0409,0.258
25,25,0500,0.810
25,25,0501,1.787
25,25,0502,0.717
25,25,0503,0.507
25,25,0504,0.507
25,25,0505,1.013
25,25,0506,0.659
25,25,0507,0.216
25,25,0508,1.417
25,25,0509,0.839
25,25,0600,0.398
25,25,0601,0.826
25,25,0602,1.062
25,25,0603,1.589
25,25,0604,1.073
25,25,0605,1.363
25,25,0606,1.373
25,25,0607,1.507
25,25,0608,0.681
25,25,0609,0.743
25,25,0700,1.609
25,25,0701,0.575
25,25,0702,1.954
25,25,0703,1.924
25,25,0704,1.781
25,25,0705,1.868
25,25,0706,0.113
25,25,0707,1.947
25,25,0708,1.041
25,25,0709,0.992
25,25,0800,1.717
25,25,0801,1.287
25,25,0802,1.541
25,25,0803,1.084
25,25,0804,0.762
25,25,0805,0.794
25,25,0806,0.287
25,25,0807,0.256
25,25,0808,1.594
25,25,0809,1.173
25,25,0900,1.845
25,25,0901,1.596
25,25,0902,1.537
25,25,0903,1.266
25,25,0904,0.882
25,25,0905,0.474
25,25,0906,1.838
25,25,0907,0.738
25,25,0908,1.541
25,25,0909,0.909
26,26,0000,0.180
26,26,0001,0.991
26,26,0002,0.757
26,26,0003,0.713
26,26,0004,1.189
26,26,0005,0.483
26,26,0006,0.565
26,26,0007,1.061
26,26,0008,0.526
26,26,0009,1.280
26,26,0100,1.406
26,26,0101,1.272
26,26,0102,0.176
26,26,0103,0.283
26,26,0104,0.366
26,26,0105,0.663
26,26,0106,1.076
26,26,0107,1.000
26,26,0108,1.424
26,26,0109,1.360
26,26,0200,0.788
26,26,0201,1.865
26,26,0202,0.423
26,26,0203,0.928
26,26,0204,0.969
26,26,0205,1.235
26,26,0206,1.642
26,26,0207,0.439
26,26,0208,0.934
26,26,0209,1.568
26,26,0300,0.104
26,26,0301,1.285
26,26,0302,1.483
26,26,0303,0.641
26,26,0304,0.518
26,26,0305,0.117
26,26,0306,0.022
26,26,0307,0.469
26,26,0308,0.292
26,26,0309,1.085
